Species
Mops niveiventer
Mops petersoni
Mops sarasinorum
Mops spurrelli
Mops thersites
Mops trevori
Mordacia praecox
Morenia ocellata
Morenia petersi
Mormoops blainvillei
Mormoops megalophylla
Ozimops beccarii
Mormopterus doriae
Mormopterus jugularis
Mormopterus kalinowskii
Mormopterus minutus
Mormopterus phrudus
Mortonagrion hirosei
Moschus berezovskii
Moschus chrysogaster
Moschus fuscus
Moschus moschiferus
Moschus leucogaster
Mosia nigrescens
Thoburnia atripinnis
Moxostoma congestum
Thoburnia hamiltoni
Moxostoma hubbsi
Mugilogobius latifrons
Mugilogobius adeia
Mungos gambianus
Mungotictis decemlineata
Muntiacus crinifrons
Muntiacus gongshanensis
Muntiacus feae
Muntiacus rooseveltorum
Murexia longicaudata
Murexia rothschildi
Muriculus imberbis
Murina aenea
Murina aurata
Murina florium
Murina fusca
Harpiola grisea
Murina huttoni
Murina leucogaster
Murina puta
Murina rozendaali
Murina suilla
Murina tenebrosa
Mus baoulei
Mus booduga
Mus bufo
Mus callewaerti
Mus caroli
Mus cervicolor
Mus cookii
Mus crociduroides
Mus famulus
Mus fernandoni
Mus goundae
Mus haussa
Mus indutus
Mus macedonicus
Mus mahomet
Mus mattheyi
Mus mayori
Mus minutoides
Mus musculus
Mus neavei
Mus oubanguii
Mus pahari
Mus phillipsi
Mus platythrix
Mus saxicola
Mus setulosus
Mus setzeri
Mus shortridgei
Mus sorella
Mus spicilegus
Mus spretus
Mus tenellus
Mus terricolor
Mus triton
Mus vulcani
Muscardinus avellanarius
Musonycteris harrisoni
Mustela lutreola
Mustela lutreolina
Mustela nigripes
Mustela africana
Mustela felipei
Mustela strigidorsa
Muticaria macrostoma
Myaka myaka
Mycteroperca cidi
Mycteroperca jordani
Mycteroperca microlepis
Mycteroperca olfax
Mycteroperca prionura
Mycteroperca rosacea
Mycteroperca rubra
Mydaus marchei
Myocastor coypus
Myoictis melas
Myomimus roachi
Myomimus personatus
Myomimus setzeri
Myomyscus yemeni
Myonycteris brachycephala
Myonycteris relicta
Myoprocta acouchy
Myopterus daubentonii
Myopterus whitleyi
Myopus schisticolor
Myosciurus pumilio
Myosorex eisentrauti
Myosorex geata
Myosorex longicaudatus
Myosorex schalleri
Myosorex blarina
Myosorex okuensis
Myosorex rumpii
Myosorex sclateri
Myospalax aspalax
Eospalax fontanierii
Myospalax myospalax
Myospalax psilurus
Eospalax rothschildi
Eospalax smithii
Myotis bechsteinii
Myotis blythii
Myotis capaccinii
Myotis dasycneme
Myotis emarginatus
Myotis grisescens
Myotis myotis
Myotis mystacinus
Myotis sodalis
Myotis aelleni
Myotis albescens
Myotis altarium
Myotis annectans
Myotis atacamensis
Myotis ater
Myotis auriculus
Myotis austroriparius
Myotis bocagii
Myotis bombinus
Myotis californicus
Myotis chiloensis
Myotis chinensis
Myotis ciliolabrum
Myotis cobanensis
Myotis dominicensis
Myotis elegans
Myotis evotis
Myotis findleyi
Myotis fortidens
Myotis goudoti
Myotis hasseltii
Myotis hermani
Myotis horsfieldii
Myotis ikonnikovi
Myotis keaysi
Myotis keenii
Myotis leibii
Myotis levis
Myotis longipes
Myotis lucifugus
Myotis macrodactylus
Myotis macrotarsus
Myotis morrisi
Myotis nesopolus
Myotis nigricans
Myotis oreias
Myotis oxyotus
Myotis peninsularis
Myotis pequinius
Myotis planiceps
Myotis pruinosus
Myotis pilosus
Myotis ridleyi
Myotis riparius
Myotis rosseti
Myotis ruber
Myotis schaubi
Myotis scotti
Myotis septentrionalis
Myotis sicarius
Myotis siligorensis
Myotis simus
Myotis stalkeri
Myotis thysanodes
Myotis tricolor
Myotis velifer
Myotis vivesi
Myotis volans
Myotis welwitschii
Myotis yumanensis
Myoxocephalus quadricornis
Myrmecobius fasciatus
Myrmecophaga tridactyla
Mysateles melanurus
Mysateles prehensilis
Mystacina robusta
Mystacina tuberculata
Mystromys albicaudatus
Myxas glutinosa
Myxus capensis
Myzopoda aurita
Naemorhedus baileyi
Naemorhedus caudatus
Naemorhedus goral
Nannatherina balstoni
Nannoperca oxleyana
Nannoperca variegata
Nannosciurus melanotis
Nannospalax ehrenbergi
Nannospalax xanthodon
Nannospalax leucodon
Nanonycteris veldkampii
Napaeus nanodes
Napaeus isletae
Napaeus pygmaeus
Nasalis larvatus
Nyctiellus lepidus
Natalus stramineus
Chilonatalus tumidifrons
Natalus tumidirostris
Naultinus rudis
Neacomys guianae
Neacomys pictus
Neacomys spinosus
Nectomys palmipes
Nectomys rattus
Nectomys squamipes
Nelsonia goldmani
Nelsonia neotomodon
Nemacheilus troglocataractus
Barbatula barbatula
Neochanna burrowsius
Neochanna diversus
Neochanna apoda
Neofelis nebulosa
Neofiber alleni
Neogobius fluviatilis
Neogobius melanostomus
Pseudohydromys fuscus
Neolissochilus thienemanni
Neophascogale lorentzii
Neophoca cinerea
Neoplanorbis tantillus
Neopteryx frosti
Neosalanx reganius
Mogera uchidai
Plestiodon reynoldsi
Neothauma tanganyicense
Neotoma magister
Neotoma albigula
Neotoma angustapalata
Neotoma chrysomelas
Neotoma devia
Neotoma fuscipes
Neotoma goldmani
Neotoma mexicana
Neotoma micropus
Neotoma nelsoni
Neotoma palatina
Neotoma phenax
Neotoma macrotis
Neotomodon alstoni
Neotomys ebriosus
Neotragus pygmaeus
Neotragus batesi
Nesotragus moschatus
Nephrurus deleani
Neritilia manoeli
Vitta cristata
Nerodia paucimaculata
Nesokia bunnii
Nesokia indica
Nesolagus netscheri
Sooglossus thomasseti
Nesomys rufus
Nesoryzomys fernandinae
Nesoryzomys swarthi
Neurergus crocatus
Neurergus strauchii
Neusticomys monticolus
Neusticomys mussoi
Neusticomys oyapocki
Neusticomys peruviensis
Neusticomys venezuelae
Nilssonia formosa
Carinascincus palfreymani
Niviventer andersoni
Niviventer brahma
Niviventer confucianus
Niviventer coninga
Niviventer cremoriventer
Niviventer culturatus
Niviventer eha
Niviventer excelsior
Niviventer fulvescens
Niviventer hinpoon
Niviventer langbianis
Niviventer lepturus
Niviventer niviventer
Niviventer rapit
Niviventer tenaster
Noctilio albiventris
Noctilio leporinus
Notiomys edwardsii
Notochelys platynota
Notomys aquilo
Notomys fuscus
Notomys alexis
Notomys cervinus
Notomys mitchellii
Notophthalmus perstriatus
Notopteris macdonaldi
Notoryctes caurinus
Notoryctes typhlops
Notropis aguirrepequenoi
Notropis amecae
Notropis buccula
Notropis cahabae
Pteronotropis hubbsi
Notropis imeldae
Notropis jemezanus
Notropis mekistocholas
Notropis melanostomus
Notropis moralesi
Notropis oxyrhynchus
Notropis perpallidus
Notropis semperasper
Notropis simus
Pteronotropis welaka
Noturus baileyi
Noturus flavipinnis
Noturus furiosus
Noturus gilberti
Noturus lachneri
Noturus munitus
Noturus placidus
Noturus stanauli
Noturus taylori
Novumbra hubbsi
Nyctalus lasiopterus
Nyctalus leisleri
Nyctalus noctula
Nyctalus aviator
Nyctalus azoreum
Nyctalus montanus
Nyctereutes procyonoides
Nycteris arge
Nycteris aurita
Nycteris gambiensis
Nycteris grandis
Nycteris hispida
Nycteris intermedia
Nycteris javanica
Nycteris macrotis
Nycteris major
Nycteris nana
Nycteris thebaica
Nycteris tragata
Nycteris woodi
Nycticebus pygmaeus
Scotorepens balstoni
Scotorepens greyii
Nycticeius humeralis
Scotorepens orion
Scoteanax rueppellii
Scotorepens sanborni
Nyctimene rabori
Nyctimene aello
Nyctimene cyclotis
Nyctimene draconilla
Nyctimene malaitensis
Nyctimene masalai
Nyctimene minutus
Nyctimene sanctacrucis
Nyctimene albiventer
Nyctimene cephalotes
Nyctimene certans
Nyctimene major
Nyctimene robinsoni
Nyctimene vizcaccia
Litoria dayi
Nyctinomops aurispinosus
Nyctinomops femorosaccus
Nyctinomops laticaudatus
Nyctinomops macrotis
Nyctomys sumichrasti
Nyctophilus arnhemensis
Nyctophilus geoffroyi
Nyctophilus heran
Nyctophilus microdon
Nyctophilus microtis
Nyctophilus sherrini
Nyctophilus walkeri
Obelus despreauxii
Obovaria jacksoniana
Obovaria olivaria
Obovaria subrotunda
Mauremys sinensis
Ochotona koslowi
Ochotona forresti
Ochotona iliensis
Ochotona nubrica
Ochotona pusilla
Ochotona thomasi
Octodon bridgesi
Octodon degus
Octodon lunatus
Octodon pacificus
Octodontomys gliroides
Octomys mimax
Odobenus rosmarus
Odontopodisma montana
Odontopodisma rubripes
Oecomys bicolor
Oecomys cleberi
Oecomys flavicans
Oecomys mamorae
Oecomys paricola
Oecomys phaeotis
Oecomys rex
Oecomys roberti
Oecomys rutilus
Oecomys speciosus
Oecomys superans
Oecomys trinitatis
Oodemas laysanensis
Oenomys hypoxanthus
Oenomys ornatus
Oestophora ortizi
Ogilbia galapagosensis
Ogmodon vitianus
Okapia johnstoni
Olallamys albicauda
Olallamys edax
Sarasaeschna kunigamiensis
Oligodon nikhili
Oxyurichthys keiensis
Oligoryzomys andinus
Oligoryzomys arenalis
Oligoryzomys chacoensis
Oligoryzomys delticola
Oligoryzomys destructor
Oligoryzomys eliurus
Oligoryzomys flavescens
Oligoryzomys fulvescens
Oligoryzomys griseolus
Oligoryzomys longicaudatus
Oligoryzomys magellanicus
Oligoryzomys microtis
Oligoryzomys nigripes
Oligoryzomys vegetus
Oligosoma grande
Oligosoma microlepis
Oligosoma notosaurus
Oligosoma otagense
Oligosoma striatum
Oligosoma fallai
Oligosoma waimatense
Oligosoma longipes
Oloplotosus torobo
Ommatophoca rossii
Omphalotropis cheynei
Leopardus colocolo
Leopardus geoffroyi
Leopardus guigna
Onconotus servillei
Oncorhynchus gilae
Ondatra zibethicus
Onychogalea fraenata
Onychomys arenicola
Onychomys leucogaster
Onychomys torridus
Ophidiocephalus taeniatus
Ophiogomphus cecilia
Ophisternon candidum
Ophisternon infernale
Opisthotropis kikuzatoi
Opisthotropis spenceri
Opsaridium peringueyi
Orcaella brevirostris
Orcinus orca
Orconectes jeffersoni
Orconectes shoupi
Orconectes bisectus
Orconectes incomptus
Orconectes kentuckiensis
Orconectes mississippiensis
Orconectes saxatilis
Orconectes sloanii
Orconectes stannardi
Orconectes wrighti
Orconectes jonesi
Orconectes maletae
Orconectes marchandi
Orconectes menae
Orconectes peruncus
Orconectes quadruncus
Orconectes cooperi
Orconectes deanae
Orconectes hartfieldi
Orconectes holti
Orconectes packardi
Orcula austriaca
Orcula fuchsi
Orcula pseudodolium
Leopardus jacobita
Oregonichthys crameri
Oregonichthys kalawatseti
Oreochromis esculentus
Oreochromis variabilis
Oreoglanis siamensis
Oreotragus oreotragus
Orlitia borneensis
Ornithoptera aesacus
Ornithoptera alexandrae
Ornithoptera chimaera
Ornithoptera croesus
Ornithoptera meridionalis
Ornithoptera paradisea
Ornithoptera rothschildi
Ornithoptera tithonus
Orthetrum rubens
Orthogeomys cavator
Orthogeomys cuniculus
Orthogeomys heterodus
Orthogeomys hispidus
Heterogeomys dariensis ssp. thaeleri
Oryx leucoryx
Oryx beisa
Oryx beisa ssp. callotis
Oryx gazella
Oryzias marmoratus
Oryzias matanensis
Oryzias nigrimas
Oryzias orthognathus
Oryzias profundicola
Oryzias celebensis
Nephelomys albigularis
Handleyomys alfaroi
Nephelomys auriventer
Oreoryzomys balneator
Transandinomys bolivaris
Handleyomys chapmani
Oryzomys couesi
Nephelomys devius
Oryzomys dimidiatus
Aegialomys galapagoensis
Mindomys hammondi
Handleyomys intectus
Nephelomys keaysi
Euryoryzomys lamia
Euryoryzomys legatus
Nephelomys levipes
Euryoryzomys macconnelli
Handleyomys melanotis
Euryoryzomys nitidus
Hylaeamys oniscus
Eremoryzomys polius
Handleyomys rhabdops
Handleyomys rostratus
Handleyomys saturatior
Cerradomys subflavus
Transandinomys talamancae
Aegialomys xanthaeolus
Hylaeamys yunganus
Genetta piscivora
Osgoodomys banderanus
Osmerus eperlanus
Osmoderma eremita
Osteolaemus tetraspis
Otocolobus manul
Otocyon megalotis
Otolemur crassicaudatus
Otolemur garnettii
Otomops formosus
Otomops wroughtoni
Otomops johnstonei
Otomops martiensseni
Otomops papuensis
Otomops secundus
Otomys anchietae
Otomys angoniensis
Otomys denti
Otomys laminatus
Otomys occidentalis
Otomys sloggetti
Otomys tropicalis
Otomys unisulcatus
Otonyctomys hatti
Otopteropus cartilagonodus
Ototylomys phyllotis
Ourebia ourebi
Ovis ammon
Ovis canadensis
Ovis nivicola
Oxychilus agostinhoi
Oxychilus basajauna
Oxychilus lineolatus
Mediterranea amaltheae
Oxyeleotris wisselensis
Oxygastra curtisii
Oxylapia polli
Oxymycterus angularis
Oxymycterus delator
Oxymycterus hispidus
Oxymycterus hucucha
Brucepattersonius iheringi
Oxymycterus inca
Oxymycterus nasutus
Oxymycterus roberti
Oxymycterus rufus
Oxymycterus hiska
Ozotoceros bezoarticus
Pachychilon pictum
Pachypanchax omalonota
Pachypanchax sakaramyi
Pachyuromys duprasi
Pacifastacus fortis
Pacifastacus nigrescens
Neogobius nigricans
Pagrus pagrus
Palacanthilhiopsis vervierii
Paladilhia pleurotoma
Palaemonetes antrorum
Palaemonetes cummingi
Palaemonias alabamae
Palaemonias ganteri
Palaina albata
Palaina dimorpha
Palaina moussoni
Palaina patula
Palaina platycheilus
Palaina pupa
Palaina rubella
Palaina strigata
Palaina striolata
Palaina wilsoni
Palaua minor
Palawanomys furvus
Palea steindachneri
Palline notera
Palpopleura albifrons
Pan paniscus
Pan troglodytes
Pandaka pygmaea
Pangasianodon gigas
Pangasius sanitwongsei
Panthera leo
Panthera onca
Panthera pardus
Panthera tigris
Panthera pardus ssp. kotiya
Panthera pardus ssp. melas
Pantholops hodgsonii
Prosadenoporus agricola
Papagomys armandvillei
Papilio aristor
Papilio caiguanabus
Papilio desmondi ssp. teita
Papilio esperanza
Papilio garleppi
Papilio himeros
Papilio hospiton
Chilasa moerneri
Papilio toboroi
Papilio weymeri
Papilloderma altonagai
Favonigobius reichei
Papio papio
Papio hamadryas
Papio ursinus
Pappogeomys bulleri ssp. alcorni
Cratogeomys castanops
Cratogeomys fumosus
Cratogeomys merriami
Papustyla pulcherrima
Paracrocidura graueri
Paracrocidura maxima
Paradelma orientalis
Paradipus ctenodactylus
Paradoxurus jerdoni
Paragalaxias mesotes
Paragomphus sinaiticus
Parahydromys asper
Haplochromis crassilabris
Haplochromis victoriae
Paraleptomys rufilatus
Paraleptomys wilhelmina
Parambassis altipinnis
Paramesotriton deloustali
Parantechinus apicalis
Paranyctimene raptor
Paratelmatobius gaigeae
Paratelmatobius lutzii
Paratherina cyanea
Paratherina labiosa
Paratherina striata
Paratherina wolterecki
Paratilapia polleni
Paraxerus vexillarius
Paraxerus alexandri
Paraxerus boehmi
Paraxerus cepapi
Paraxerus cooperi
Paraxerus flavovittis
Paraxerus lucifer
Paraxerus ochraceus
Paraxerus palliatus
Paraxerus poensis
Paraxerus vincenti
Pardiglanis tarabinii
Pardofelis marmorata
Pareas iwasakii
Paretroplus kieneri
Paretroplus maculatus
Paretroplus petiti
Paretroplus polyactis
Parides ascanius
Parides burchellanus
Parides hahneli
Parides klagesi
Parides pizarro
Drusia tenerifensis
Parnassius apollo
Parnassius autocrator
Parosphromenus harveyi
Parotomys brantsii
Parotomys littledalei
Partula taeniata
Partula arguta
Palaopartula calypso
Partula emersoni
Palaopartula leucothoe
Palaopartula thetis
Partula affinis
Paruromys dominator
Paulamys naso
Pectinator spekei
Pedetes capensis
Pedostibes kempi
Pedostibes tuberculosus
Pegasus lancifer
Pegasus laternarius
Pegasus volitans
Pegias fabula
Pelea capreolus
Pelecus cultratus
Pelochelys bibroni
Pelomys hopkinsi
Pelomys isseli
Pelomys campanae
Pelomys fallax
Pelomys minor
Pentalagus furnessi
Penthetor lucasi
Peponocephala electra
Perameles bougainville
Perameles gunnii
Percina antesella
Percina aurolineata
Percina burtoni
Percina cymatotaenia
Percina jenkinsi
Percina lenticula
Percina macrocephala
Percina nasuta
Percina pantherina
Percina rex
Percina tanasi
Percina uranidea
Perognathus alticola
Perognathus amplus
Perognathus flavescens
Perognathus flavus
Perognathus longimembris
Perognathus merriami
Peromyscus aztecus
Peromyscus boylii
Peromyscus bullatus
Peromyscus californicus
Peromyscus caniceps
Peromyscus crinitus
Peromyscus dickeyi
Peromyscus difficilis
Peromyscus eremicus
Peromyscus eva
Peromyscus furvus
Peromyscus grandis
Peromyscus gratus
Peromyscus guardia
Peromyscus guatemalensis
Peromyscus gymnotis
Peromyscus hooperi
Peromyscus interparietalis
Peromyscus leucopus
Peromyscus levipes
Peromyscus madrensis
Peromyscus maniculatus
Peromyscus mayensis
Peromyscus megalops
Peromyscus mekisturus
Peromyscus melanocarpus
Peromyscus melanophrys
Peromyscus melanotis
Peromyscus melanurus
Peromyscus merriami
Peromyscus mexicanus
Peromyscus nasutus
Peromyscus ochraventer
Peromyscus pectoralis
Peromyscus perfulvus
Peromyscus polius
Peromyscus pseudocrinitus
Peromyscus sejugis
Peromyscus simulus
Peromyscus slevini
Peromyscus spicilegus
Peromyscus stephani
Peromyscus stirtoni
Peromyscus truei
Peromyscus winkelmanni
Peromyscus yucatanicus
Peromyscus zarhynchus
Peropteryx kappleri
Peropteryx leucoptera
Peropteryx macrotis
Peroryctes broadbenti
Peroryctes raffrayana
Petalura pulcherrima
Edentiella subtecta
Petaurillus emiliae
Petaurillus hosei
Petaurillus kinlochii
Petaurista alborufus
Petaurista elegans
Petaurista leucogenys
Petaurista magnificus
Petaurista nobilis
Petaurista petaurista
Petaurista philippensis
Petaurista xanthotis
Petaurus abidi
Petaurus gracilis
Petaurus norfolcensis
Petaurus australis
Petaurus breviceps
Petaurus biacensis
Petinomys crinitus
Petinomys fuscocapillus
Petinomys genibarbis
Petinomys hageni
Petinomys lugens
Petinomys setosus
Petinomys vordermanni
Petrogale burbidgei
Petrogale penicillata
Petrogale persephone
Petrogale xanthopus
Petrogale lateralis
Petrogale coenensis
Petrogale sharmani
Petrogale concinna
Petromus typicus
Petromyscus barbouri
Petromyscus collinus
Petromyscus monticularis
Petromyscus shortridgei
Petromyzon marinus
Phaenomys ferrugineus
Phaeognathus hubrichti
Phalanger lullulae
Phalanger orientalis
Phalanger vestitus
Phalanger matanim
Phalanger rothschildi
Phalanger carmelitae
Phalanger ornatus
Phalanger sericeus
Phalanger gymnotis
Phalanger intercastellanus
Phalanger alexandrae
Phallostethus dunckeri
Phaner furcifer
Phaner parienti
Phaner pallescens
Phaner electromontis
Pharotis imogene
Phascogale calura
Phascogale pirata
Phascogale tapoatafa
Phascolarctos cinereus
Phascolosorex doriae
Phascolosorex dorsalis
Craseomys andersoni
Craseomys smithii
Phelsuma guentheri
Rhoptropella ocellata
Phelsuma standingi
Phenacobius teretulus
Plutonia atlantica
Philetor brachypterus
Philodryas chamissonis
Philoria frosti
Phloeomys cumingi
Phloeomys pallidus
Phoboscincus bocourti
Phoca vitulina
Phoca largha
Phocarctos hookeri
Phocoena phocoena
Phocoena sinus
Phocoena spinipinnis
Phocoenoides dalli
Phodopus campbelli
Phodopus roborovskii
Phodopus sungorus
Chrosomus cumberlandensis
Chrosomus tennesseensis
Phoxinus phoxinus
Phrantela conica
Phrantela pupiformis
Phrantela umbilicata
Mesoclemmys hogei
Phrynosoma blainvillii
Phycodurus eques
Dixonius melanostictus
Goggia microlepidota
Phylloderma stenops
Phyllonycteris aphylla
Phyllonycteris poeyi
Phyllops falcatus
Phyllopteryx taeniolatus
Phyllostomus discolor
Phyllostomus elongatus
Phyllostomus hastatus
Phyllostomus latifolius
Phyllotis amicus
Phyllotis andium
Phyllotis bonariensis
Phyllotis caprinus
Phyllotis darwini
Phyllotis definitus
Phyllotis gerbillus
Phyllotis haggardi
Phyllotis magister
Phyllotis osgoodi
Phyllotis osilae
Phyllotis wolffsohni
Phyllotis xanthopygus
Physiculus helenaensis
Pimelodella kronei
Pingalla gilberti
Pingalla midgleyi
Pipistrellus kuhlii
Pipistrellus maderensis
Pipistrellus nathusii
Pipistrellus abramus
Pipistrellus adamsi
Pipistrellus aero
Hypsugo affinis
Pipistrellus angulatus
Hypsugo anthonyi
Hypsugo arabicus
Hypsugo cadornae
Pipistrellus ceylonicus
Pipistrellus collinus
Pipistrellus coromandra
Scotozous dormeri
Pipistrellus endoi
Parastrellus hesperus
Pipistrellus imbricatus
Pipistrellus inexspectatus
Pipistrellus javanicus
Hypsugo joffrei
Hypsugo kitcheneri
Hypsugo lophurus
Falsistrellus mackenziei
Hypsugo macrotis
Pipistrellus minahassae
Falsistrellus mordax
Pipistrellus nanulus
Pipistrellus papuanus
Pipistrellus paterculus
Pipistrellus permixtus
Falsistrellus petersi
Hypsugo pulveratus
Pipistrellus rueppellii
Pipistrellus rusticus
Pipistrellus stenopterus
Perimyotis subflavus
Falsistrellus tasmaniensis
Pipistrellus wattsi
Pipistrellus westralis
Pisidium ultramontanum
Pisidium fultoni
Pithecheir melanurus
Pithecheir parvus
Pithecia aequatorialis
Pithecia milleri
Plagiodontia aedium
Plagopterus argentissimus
Planigale novaeguineae
Platacanthomys lasiurus
Platalina genovensium
Platyla foliniana
Platyla maasseni
Platyla microspira
Platyla orthostoma
Platyla peloponnesica
Cornufer vitianus
Platymantis insulatus
Platymantis spelaeus
Platymantis banahao
Platymantis cornutus
Platymantis hazelae
Platymantis levigatus
Platymantis negrosensis
Platymantis panayensis
Platymantis polillensis
Platymantis rabori
Platymantis subterrestris
Platyrrhinus lineatus
Platyrrhinus aurarius
Platyrrhinus brachycephalus
Platyrrhinus chocoensis
Platyrrhinus infuscus
Platyrrhinus recifinus
Platyrrhinus vittatus
Platysaurus relictus
Platysternon megacephalum
Haplochromis degeni
Corynorhinus townsendii
Corynorhinus mexicanus
Corynorhinus rafinesquii
Plecotus taivanus
Plentuisa vendia
Plerotes anchietae
Plethobasus cicatricosus
Plethobasus cyphyus
Plethodon larselli
Plethodon neomexicanus
Plethodon nettingi
Plethodon stormi
Plethodon shenandoah
Plethodon caddoensis
Plethodon fourchensis
Plethodon hubrichti
Plethodon ouachitae
Pleurobema taitianum
Pleurobema beadleianum
Pleurobema hanleyianum
Pleurobema pyriforme
Pleurocera corpulenta
Pleurocera foremani
Pleurocera pyrenella
Pleurocera postelli
Myzopsetta ferruginea
Poblana alchichica
Poblana ferdebueni
Poblana letholepis
Poblana squamata
Podarcis filfolensis
Podarcis lilfordi
Podarcis milensis
Podarcis pityusensis
Podismopsis transsylvanica
Podocnemis lewyana
Podogymnura truei
Podogymnura aureospinula
Podomys floridanus
Podoxymys roraimae
Poecilia latipunctata
Poecilia sulphuraria
Poeciliopsis monacha
Poeciliopsis sonoriensis
Pogonichthys macrolepidotus
Pogonomelomys bruijnii
Pogonomelomys mayeri
Abeomelomys sevia
Pogonomys championi
Pogonomys loriae
Pogonomys macrourus
Pogonomys sylvestris
Polposipus herculeanus
Polyodon spathula
Polyommatus galloi
Polyommatus golgus
Polyommatus humedasae
Pomatias raricosta
Pongo pygmaeus
Pontinus nigropunctatus
Pontoporia blainvillei
Poropuntius tawarensis
Potamilus capax
Potamilus alatus
Potamogale velox
Potorous longipes
Potorous gilbertii
Praomys hartwigi
Praomys delectorum
Praomys jacksoni
Praomys minor
Praomys misonnei
Praomys morio
Praomys mutoni
Praomys rostratus
Presbytis frontata
Presbytis rubicunda
Presbytis thomasi
Presbytis fredericae
Presbytis siamensis
Priapella bonita
Prietella phreatophila
Prietella lundbergi
Priodontes maximus
Priolepis robinsi
Prionailurus planiceps
Prionailurus rubiginosus
Prionailurus viverrinus
Prionomys batesi
Pristidactylus alvaroi
Pristidactylus valeriae
Pristis pectinata
Probarbus jullieni
Probarbus labeamajor
Probarbus labeaminor
Procambarus acherontis
Procambarus connus
Procambarus apalachicolae
Procambarus attiguus
Procambarus barbiger
Procambarus brazoriensis
Procambarus cometes
Procambarus delicatus
Procambarus econfinae
Procambarus erythrops
Procambarus fitzpatricki
Procambarus franzi
Procambarus horsti
Procambarus latipleurum
Procambarus leitheuseri
Procambarus milleri
Procambarus morrisi
Procambarus nechesae
Procambarus gibbus
Procambarus lagniappe
Procambarus nigrocinctus
Procambarus nueces
Procambarus orcinus
Cambarus pecki
Procambarus pictus
Procambarus plumimanus
Procambarus pogum
Procambarus rathbunae
Procambarus reimeri
Procambarus steigmani
Procambarus texanus
Procambarus echinatus
Procambarus escambiensis
Procapra przewalskii
Procapra picticaudata
Procapra gutturosa
Procolobus verus
Piliocolobus badius ssp. temminckii
Piliocolobus waldroni
Piliocolobus bouvieri
Piliocolobus foai
Piliocolobus oustaleti
Piliocolobus tephrosceles
Piliocolobus tholloni
Piliocolobus langi
Piliocolobus lulindicus
Procyon pygmaeus
Trinomys albispinus
Proechimys brevicauda
Proechimys canicollis
Proechimys guyannensis
Proechimys chrysaeolus
Proechimys cuvieri
Proechimys decumanus
Trinomys dimidiatus
Proechimys goeldii
Proechimys guairae
Proechimys hoplomyoides
Trinomys iheringi
Proechimys longicaudatus
Proechimys mincae
Proechimys oconnelli
Proechimys roberti
Proechimys quadruplicatus
Proechimys semispinosus
Trinomys setosus
Proechimys simonsi
Proechimys steerei
Proechimys trinitatis
Proedromys bedfordi
Caracal aurata
Haplochromis arcanus
Haplochromis bartoni
Haplochromis decticostoma
Haplochromis dentex
Haplochromis estor
Haplochromis flavipinnis
Haplochromis gilberti
Haplochromis gowersii
Haplochromis longirostris
Haplochromis macrognathus
Haplochromis mandibularis
Haplochromis mento
Haplochromis nanoserranus
Haplochromis nigrescens
Haplochromis paraguiarti
Haplochromis percoides
Haplochromis perrieri
Haplochromis prognathus
Haplochromis pseudopellegrini
Haplochromis xenostoma
Prometheomys schaposchnikowi
Promops nasutus
Propithecus tattersalli
Propithecus verreauxi
Propithecus coquereli
Propithecus coronatus
Propithecus deckenii
Propithecus diadema
Propithecus edwardsi
Propithecus candidus
Propithecus perrieri
Prosciurillus abstrusus
Prosciurillus murinus
Prosciurillus weberi
Proteles cristata
Protemblemaria punctata
Proterorhinus marmoratus
Proteus anguinus
Prototroctes maraena
Protoxerus aubinnii
Protoxerus stangeri
Haplochromis acidens
Haplochromis cassius
Psammomys obesus
Psammomys vexillaris
Bythiospeum klemmi
Pseudanodonta complanata
Pseudantechinus mimulus
Pseudobarbus quathlambae
Pseudobarbus asper
Pseudobarbus tenuis
Tachysurus medianalis
Pseudocampylaea portosanctana
Pseudocheirus occidentalis
Pseudochirops archeri
Pseudochirops albertisii
Pseudochirops corinnae
Pseudochirops cupreus
Pseudochirulus caroli
Pseudochirulus cinereus
Pseudochirulus herbertensis
Pseudochromis pesi
Pseudocordylus langi
Pseudocordylus spinosus
Pseudois nayaur ssp. schaeferi
Pseudomugil mellis
Pseudomugil connieae
Pseudomugil furcatus
Pseudomugil majusculus
Pseudomugil paskai
Pseudomys fieldi
Pseudomys fumeus
Pseudomys novaehollandiae
Pseudomys occidentalis
Pseudomys oralis
Pseudomys pilligaensis
Pseudomys shortridgei
Pseudomys albocinereus
Pseudomys apodemoides
Pseudomys delicatulus
Pseudomys desertor
Mastacomys fuscus
Pseudomys gracilicaudatus
Pseudomys hermannsburgensis
Pseudomys higginsi
Pseudomys johnsoni
Pseudomys nanus
Pseudomys patrius
Pseudopalaina polymorpha
Pelasgus stymphalicus
Pseudophryne bibronii
Pseudophryne corroboree
Pseudophryne australis
Pseudorca crassidens
Pseudoryx nghetinhensis
Pseudoryzomys simplex
Pseudoscaphirhynchus fedtschenkoi
Pseudoscaphirhynchus hermanni
Pseudoscaphirhynchus kaufmanni
Pseudotricula eberhardi
Ptenochirus jagori
Ptenochirus minor
Mirimiri acrodonta
Pteralopex anceps
Pteralopex atrata
Pteralopex pulchra
Pteromys momonga
Pteromys volans
Pteromyscus pulverulentus
Pteronotus davyi
Pteronotus gymnonotus
Pteronotus macleayii
Pteronotus personatus
Pteronotus quadridens
Pteronura brasiliensis
Pteropus admiralitatum
